RSSI1,RSSI2,RSSI3,RSSI4,Blok
-91,-83,-97,0,P10
-93,-83,-95,0,P10
-92,-88,-93,0,P10
-92,-89,-93,0,P10
-93,-85,-95,0,P10
-95,-84,-94,0,P10
-92,-84,-95,0,P10
-93,-83,-95,0,P10
-91,-84,-98,0,P10
-94,-83,-96,0,P10
-93,-83,-96,0,P10
-95,-82,-94,0,P10
-92,-84,-97,0,P10
-95,-87,-97,0,P10
-92,-84,-94,0,P10
-93,-83,-97,0,P10
-92,-83,-93,0,P10
-94,-84,-94,0,P10
-93,-83,-97,0,P10
-91,-83,-95,0,P10
-93,-83,-97,0,P10
-91,-84,-97,0,P10
-93,-83,-93,0,P10
-93,-82,-94,0,P10
-91,-83,-99,0,P10
-93,-83,-92,0,P10
-94,-83,-98,0,P10
-91,-82,-97,0,P10
-95,-83,-95,0,P10
-93,-82,-96,0,P10
-93,-89,-98,0,P10
-94,-82,-97,0,P10
-93,-88,-92,0,P10
-94,-88,-93,0,P10
-91,-83,-95,0,P10
-90,-84,-96,0,P10
-92,-82,-93,0,P10
-95,-83,-96,0,P10
-94,-84,-93,0,P10
-94,-83,-97,0,P10
-90,-88,-97,0,P10
-92,-88,-93,0,P10
-93,-90,-97,0,P10
-95,-82,-95,0,P10
-93,-87,-94,0,P10
-94,-82,-95,0,P10
-92,-81,-95,0,P10
-90,-84,-96,0,P10
-92,-88,-96,0,P10
-92,-88,-96,0,P10
-90,-91,-95,0,P10
-94,-83,-100,0,P10
-90,-87,-94,0,P10
-89,-83,-95,0,P10
-92,-91,-97,0,P10
-92,-83,-97,0,P10
-93,-83,-95,0,P10
-94,-83,-95,0,P10
-95,-82,-97,0,P10
-92,-83,-97,0,P10
-95,-83,-95,0,P10
-94,-84,-95,0,P10
-93,-83,-98,0,P10
-94,-83,-94,0,P10
-94,-82,-93,0,P10
-95,-84,-103,0,P10
-94,-82,-92,0,P10
-94,-82,-98,0,P10
-92,-90,-98,0,P10
-93,-85,-95,0,P10
-92,-83,-96,0,P10
-94,-90,-94,0,P10
-91,-83,-96,0,P10
-95,-86,-96,0,P10
-93,-89,-97,0,P10
-91,-82,-94,0,P10
-92,-83,-97,0,P10
-91,-90,-95,0,P10
-93,-83,-95,0,P10
-93,-82,-97,0,P10
-92,-84,-94,0,P10
-92,-84,-97,0,P10
-94,-82,-96,0,P10
-93,-83,-95,0,P10
-95,-83,-90,0,P10
-92,-89,-94,0,P10
-94,-89,-97,0,P10
-92,-90,-93,0,P10
-94,-82,0,0,P10
-91,-91,0,0,P10
-94,-84,0,0,P10
-93,-85,0,0,P10
-89,-83,0,0,P10
-96,-83,0,0,P10
-94,-85,0,0,P10
-93,-91,0,0,P10
-94,-85,0,0,P10
-94,-85,0,0,P10
-92,-83,0,0,P10
-94,-86,0,0,P10
-93,-90,0,0,P10
-92,-89,0,0,P10
-91,-84,0,0,P10
-90,-82,0,0,P10
-93,-82,0,0,P10
-92,-83,0,0,P10
-94,-88,0,0,P10
-95,-81,0,0,P10
-92,-82,0,0,P10
-94,-83,0,0,P10
-93,-90,0,0,P10
-89,-82,0,0,P10
-94,-81,0,0,P10
-93,-85,0,0,P10
-92,-88,0,0,P10
-93,-86,0,0,P10
-91,-88,0,0,P10
-90,-83,0,0,P10
-90,-85,0,0,P10
-99,-88,0,0,P10
-91,-84,0,0,P10
-92,-85,0,0,P10
-89,-83,0,0,P10
-91,-88,0,0,P10
-87,-82,0,0,P10
-92,-85,0,0,P10
-90,-89,0,0,P10
-90,-83,0,0,P10
-90,-88,0,0,P10
-91,-82,0,0,P10
-91,-82,0,0,P10
-88,-82,0,0,P10
-92,-85,0,0,P10
-89,-83,0,0,P10
-88,-83,0,0,P10
-90,-85,0,0,P10
-90,-83,0,0,P10
-91,-83,0,0,P10
-90,-82,0,0,P10
-90,-86,0,0,P10
-92,-84,0,0,P10
-91,-83,0,0,P10
-88,-84,0,0,P10
-90,-87,0,0,P10
-90,-86,0,0,P10
-92,-82,0,0,P10
-88,-84,0,0,P10
-89,-84,0,0,P10
-89,-84,0,0,P10
-89,-81,0,0,P10
-90,-87,0,0,P10
-88,-82,0,0,P10
-90,-85,0,0,P10
-90,-82,0,0,P10
-90,-84,0,0,P10
-89,-88,0,0,P10
-91,-85,0,0,P10
-88,-89,0,0,P10
-91,-84,0,0,P10
-89,-88,0,0,P10
-90,-88,0,0,P10
-91,-83,0,0,P10
-92,-83,0,0,P10
-90,-82,0,0,P10
-88,-82,0,0,P10
-92,-86,0,0,P10
-87,-84,0,0,P10
-89,-85,0,0,P10
-89,-83,0,0,P10
-89,-81,0,0,P10
-90,-82,0,0,P10
-89,-88,0,0,P10
-89,-86,0,0,P10
-88,-83,0,0,P10
-89,-83,0,0,P10
-91,-87,0,0,P10
-88,-82,0,0,P10
-89,-88,0,0,P10
-89,-82,0,0,P10
-91,-82,0,0,P10
-89,-83,0,0,P10
-89,-81,0,0,P10
-89,-90,0,0,P10
-90,-83,0,0,P10
-90,-91,0,0,P10
-91,-84,0,0,P10
-94,-87,0,0,P10
-89,-83,0,0,P10
-94,-82,0,0,P10
-91,-86,0,0,P10
-89,-83,0,0,P10
-91,-82,0,0,P10
-92,-84,0,0,P10
-90,-93,0,0,P10
-92,-83,0,0,P10
-89,-83,0,0,P10
-90,-84,0,0,P10
-89,-82,0,0,P10
-93,-84,0,0,P10
-89,-85,0,0,P10
-91,-82,0,0,P10
-88,-83,0,0,P10
-87,-83,0,0,P10
-88,-88,0,0,P10
-91,-83,0,0,P10
-91,-87,0,0,P10
-92,-83,0,0,P10
-88,-82,0,0,P10
-89,-88,0,0,P10
-91,-83,0,0,P10
-89,-82,0,0,P10
-93,-82,0,0,P10
-96,-88,0,0,P10
-90,-82,0,0,P10
-90,-81,0,0,P10
-95,-78,0,0,P10
-93,-82,0,0,P10
-94,-81,0,0,P10
0,-91,0,0,P10
0,-85,0,0,P10
0,-80,0,0,P10
